Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2023,"Andrew Moritz","ATL","AA",26,139,0.100719424,0.223021582,0.451612903,0.221311475,0.309352517,0.303278688,0.612631205,0.081967213,5.796206174956065,0.285714285,-0.6260448861867189,12.892311473800703,-5.639251897619202,0.29082543215305684,69.5694756853797,"sa3007054"
2023,"Jayce Easley","TEX","A+",23,310,0.170967741,0.212903225,0.803030303,0.208333333,0.363934426,0.2625,0.626434426,0.054166667,7.257141262459992,0.276836158,2.3951289039105177,36.05657025785907,-4.271047417206921,0.315760211670985,89.40912539981836,"sa3007057"
2024,"Jayce Easley","TEX","A+",24,105,0.18095238,0.276190476,0.655172413,0.156626506,0.326923076,0.180722891,0.507645967,0.024096385,4.963983592556871,0.24074074,0.05731837451457977,8.959450446971433,-3.943630619935018,0.2754844610507672,69.43651985532696,"sa3007057"
2023,"Willie Joe Garry Jr.","MIN","A+",23,154,0.09090909,0.35064935,0.259259259,0.21641791,0.294117647,0.358208955,0.652326602,0.141791045,7.8668178193778155,0.325,1.2924291621893644,15.68338701543502,-3.1010310459405965,0.301338845997854,83.49147130452279,"sa3007065"
2023,"Willie Joe Garry Jr.","MIN","AA",23,116,0.060344827,0.318965517,0.189189189,0.264150943,0.313043478,0.5,0.813043478,0.235849057,8.610154281236294,0.363636363,1.177127642557025,16.443059217334437,0.7374978774792421,0.3505338582030514,104.69577534683674,"sa3007065"
2023,"Keegan Fish","CHW","A+",23,87,0.126436781,0.390804597,0.323529411,0.175675675,0.298850574,0.324324324,0.623174898,0.148648649,2.494047615,0.27027027,-0.16367860045284033,8.77157742259506,-2.5461733442783,0.2967174402598677,77.5028325263103,"sa3007068"
2023,"Greg Cullen","BAL","AA",26,189,0.185185185,0.243386243,0.760869565,0.272108843,0.420212765,0.387755102,0.807967867,0.115646259,2.4629900375582707,0.37,-0.1797737693414092,30.86807132703326,7.499167705002051,0.37885920567946,132.09037028991017,"sa3007069"
2023,"Justin Dean","ATL","AA",26,236,0.165254237,0.305084745,0.541666666,0.227979274,0.365957446,0.331606217,0.697563663,0.103626943,7.482136357128338,0.336206896,1.4576707910746336,30.936019962435434,-0.5276415890400931,0.33663088768086535,98.32301276131878,"sa3007070"
2024,"Justin Dean","ATL","AA",27,133,0.120300751,0.225563909,0.533333333,0.254385964,0.345864661,0.359649122,0.705513783,0.105263158,5.637847055136465,0.321428571,1.014448642730713,16.263445377837368,2.4966461216318074,0.33438565990978614,118.13526931836688,"sa3007070"
2023,"Justin Dean","ATL","AAA",26,199,0.16080402,0.336683417,0.47761194,0.163522012,0.306532663,0.270440251,0.576972914,0.106918239,7.145109252284981,0.236559139,0.8162499144673347,14.680737300990195,-13.396227196576028,0.280417610053441,52.28748037296822,"sa3007070"
2023,"Jordan Qsar","PHI","AAA",27,288,0.166666666,0.326388888,0.510638297,0.248927038,0.381944444,0.459227467,0.841171911,0.210300429,6.462993461414975,0.358778625,0.7481738552451134,45.54309601868669,4.909097147837083,0.37456760060537114,112.08125531390614,"sa3007078"
2023,"Nick Ward","PHI","A+",27,392,0.137755102,0.204081632,0.675,0.270440251,0.392307692,0.371069182,0.763376874,0.100628931,5.96517162251667,0.331914893,1.9825906530022621,60.28466843748009,9.289745441912766,0.3618351561244778,118.2170006271414,"sa3007089"
2024,"Nick Ward","ATL","A+",28,109,0.165137614,0.155963302,1.058823529,0.229885057,0.37037037,0.275862068,0.646232438,0.045977011,3.3799933582775807,0.28169014,-0.7879094257950783,13.25504334125463,-0.1395836710577817,0.32294846249517994,98.95791296816645,"sa3007089"
2023,"Nick Ward","PHI","AA",27,92,0.108695652,0.217391304,0.5,0.2,0.29347826,0.325,0.61847826,0.125,5.914485322339878,0.237288135,1.0182798793539405,8.294989431893512,-3.080349897349194,0.2879588033842004,72.92080870563126,"sa3007089"
